Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,2000,1.103,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1999,1.099,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1998,1.095,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1997,1.089,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1996,1.083,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1995,1.078,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1994,1.076,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1993,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1992,1.079,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1991,1.084,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1990,1.08,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1989,1.077,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1988,1.078,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1987,1.08,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1986,1.08,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1985,1.078,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1984,1.08,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1983,1.087,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1982,1.086,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1981,1.088,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1980,1.086,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1979,1.078,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1978,1.071,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1977,1.069,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1976,1.065,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1975,1.065,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1974,1.065,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1973,1.062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1972,1.061,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1971,1.062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1970,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1969,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1968,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1967,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1966,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1965,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1964,1.059,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1963,1.059,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1962,1.059,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1961,1.059,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Albania,ALB,1960,1.059,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2021,1.046,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2020,1.046,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2019,1.046,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2018,1.045,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2017,1.044,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2016,1.044,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2015,1.045,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2014,1.046,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2013,1.046,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2012,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2011,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2010,1.049,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2009,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2008,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2007,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2006,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2005,1.053,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2004,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2003,1.052,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2002,1.051,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2001,1.05,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,2000,1.048,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1999,1.046,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1998,1.044,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1997,1.043,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1996,1.042,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1995,1.042,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1994,1.042,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1993,1.042,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1992,1.042,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1991,1.042,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1990,1.042,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1989,1.043,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1988,1.043,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1987,1.044,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1986,1.044,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1985,1.044,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1984,1.044,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1983,1.045,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1982,1.045,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1981,1.045,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1980,1.045,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1979,1.045,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1978,1.045,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1977,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1976,1.046,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1975,1.046,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1974,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1973,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1972,1.048,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1971,1.048,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1970,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1969,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1968,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1967,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1966,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1965,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1964,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1963,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1962,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1961,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Algeria,DZA,1960,1.047,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2021,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2020,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2019,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2018,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2017,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2016,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2015,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2014,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2013,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2012,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2011,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2010,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2009,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2008,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2007,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2006,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2005,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2004,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2003,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2002,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2001,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,2000,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1999,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1998,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1997,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1996,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1995,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1994,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1993,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1992,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1991,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1990,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1989,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1988,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1987,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1986,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1985,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1984,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1983,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1982,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1981,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1980,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1979,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1978,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1977,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1976,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1975,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1974,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1973,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1972,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1971,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1970,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1969,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1968,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1967,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1966,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1965,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1964,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1963,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1962,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1961,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,American Samoa,ASM,1960,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2021,1.063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2020,1.063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2019,1.063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2018,1.063,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2017,1.062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2016,1.061,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2015,1.061,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2014,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2013,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2012,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2011,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2010,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2009,1.06,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2008,1.061,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2007,1.061,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2006,1.062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2005,1.062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2004,1.062,
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Andorra,AND,2003,1.062,
